Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield
Niger,1992,Potatoes,267308,62.0,28.99,151.0,4377.49,204348.0,67103.2
Niger,1993,Potatoes,224600,62.0,29.64,151.0,4475.64,267308.0,118883.8
Niger,1994,Potatoes,206531,62.0,29.05,151.0,4386.55,224600.0,161716.4
Niger,1995,Potatoes,170789,62.0,29.56,151.0,4463.5599999999995,206531.0,200557.4
Niger,1996,Potatoes,159195,22.0,29.71,151.0,4486.21,170789.0,214715.2
Niger,1997,Potatoes,124128,34.0,29.73,151.0,4489.2300000000005,159195.0,205684.6
Niger,1998,Potatoes,169913,36.0,29.97,151.0,4525.47,124128.0,177048.6
Niger,1999,Potatoes,101200,26.0,29.65,151.0,4477.15,169913.0,166111.2
Niger,2000,Potatoes,104924,62.0,29.43,151.0,4443.93,101200.0,145045.0
Niger,2001,Potatoes,91045,31.0,29.46,151.0,4448.46,104924.0,131872.0
Niger,2002,Potatoes,159220,29.44,29.71,151.0,4486.21,91045.0,118242.0
Niger,2004,Potatoes,104545,26.31,29.8,151.0,4499.8,159220.0,125260.4
Niger,2005,Potatoes,102308,24.75,30.02,151.0,4533.0199999999995,104545.0,112186.8
Niger,2006,Potatoes,115357,21.12,29.78,151.0,4496.78,102308.0,112408.4
Niger,2007,Potatoes,147395,30.57,29.85,151.0,4507.35,115357.0,114495.0
Niger,2008,Potatoes,177412,12.04,29.3,151.0,4424.3,147395.0,125765.0
Niger,2009,Potatoes,172504,7.32,30.32,151.0,4578.32,177412.0,129403.4
Niger,2010,Potatoes,170183,11.49,30.32,151.0,4578.32,172504.0,142995.2
Niger,2011,Potatoes,161890,10.59,30.1,151.0,4545.1,170183.0,156570.2
Niger,2012,Potatoes,242957,21.37,29.61,151.0,4471.11,161890.0,165876.8
Niger,2013,Potatoes,256815,21.37,30.42,151.0,4593.42,242957.0,184989.2
Niger,1990,"Rice, paddy",31432,62.0,29.71,151.0,4486.21,256815.0,200869.8
Niger,1991,"Rice, paddy",35605,62.0,29.4,151.0,4439.4,31432.0,172655.4
Niger,1992,"Rice, paddy",32828,62.0,28.99,151.0,4377.49,35605.0,145739.8
Niger,1993,"Rice, paddy",26233,62.0,29.64,151.0,4475.64,32828.0,119927.4
Niger,1994,"Rice, paddy",22143,62.0,29.05,151.0,4386.55,26233.0,76582.6
Niger,1995,"Rice, paddy",24286,62.0,29.56,151.0,4463.5599999999995,22143.0,29648.2
Niger,1996,"Rice, paddy",16254,22.0,29.71,151.0,4486.21,24286.0,28219.0
Niger,1997,"Rice, paddy",20244,34.0,29.73,151.0,4489.2300000000005,16254.0,24348.8
Niger,1998,"Rice, paddy",29100,36.0,29.97,151.0,4525.47,20244.0,21832.0
Niger,1999,"Rice, paddy",41112,26.0,29.65,151.0,4477.15,29100.0,22405.4
Niger,2000,"Rice, paddy",27479,62.0,29.43,151.0,4443.93,41112.0,26199.2
Niger,2001,"Rice, paddy",27565,31.0,29.46,151.0,4448.46,27479.0,26837.8
Niger,2002,"Rice, paddy",31638,29.44,29.71,151.0,4486.21,27565.0,29100.0
Niger,2004,"Rice, paddy",30949,26.31,29.8,151.0,4499.8,31638.0,31378.8
Niger,2005,"Rice, paddy",38290,24.75,30.02,151.0,4533.0199999999995,30949.0,31748.6
Niger,2006,"Rice, paddy",36637,21.12,29.78,151.0,4496.78,38290.0,31184.2
Niger,2007,"Rice, paddy",35900,30.57,29.85,151.0,4507.35,36637.0,33015.8
Niger,2008,"Rice, paddy",38110,12.04,29.3,151.0,4424.3,35900.0,34682.8
Niger,2009,"Rice, paddy",43571,7.32,30.32,151.0,4578.32,38110.0,35977.2
Niger,2010,"Rice, paddy",54407,11.49,30.32,151.0,4578.32,43571.0,38501.6
Niger,2011,"Rice, paddy",54739,10.59,30.1,151.0,4545.1,54407.0,41725.0
Niger,2012,"Rice, paddy",57490,21.37,29.61,151.0,4471.11,54739.0,45345.4
Niger,2013,"Rice, paddy",62834,21.37,30.42,151.0,4593.42,57490.0,49663.4
Niger,1990,Sorghum,1257,62.0,29.71,151.0,4486.21,62834.0,54608.2
Niger,1991,Sorghum,1449,62.0,29.4,151.0,4439.4,1257.0,46145.4
Niger,1992,Sorghum,1541,62.0,28.99,151.0,4377.49,1449.0,35553.8
Niger,1993,Sorghum,1341,62.0,29.64,151.0,4475.64,1541.0,24914.2
Niger,1994,Sorghum,1518,62.0,29.05,151.0,4386.55,1341.0,13684.4
Niger,1995,Sorghum,2160,62.0,29.56,151.0,4463.5599999999995,1518.0,1421.2
Niger,1996,Sorghum,1281,22.0,29.71,151.0,4486.21,2160.0,1601.8
Niger,1997,Sorghum,2177,34.0,29.73,151.0,4489.2300000000005,1281.0,1568.2
Niger,1998,Sorghum,2244,36.0,29.97,151.0,4525.47,2177.0,1695.4
Niger,1999,Sorghum,2268,26.0,29.65,151.0,4477.15,2244.0,1876.0
Niger,2000,Sorghum,1721,62.0,29.43,151.0,4443.93,2268.0,2026.0
Niger,2001,Sorghum,2548,31.0,29.46,151.0,4448.46,1721.0,1938.2
Niger,2002,Sorghum,2989,29.44,29.71,151.0,4486.21,2548.0,2191.6
Niger,2004,Sorghum,2519,26.31,29.8,151.0,4499.8,2989.0,2354.0
Niger,2005,Sorghum,3812,24.75,30.02,151.0,4533.0199999999995,2519.0,2409.0
Niger,2006,Sorghum,3463,21.12,29.78,151.0,4496.78,3812.0,2717.8
Niger,2007,Sorghum,3435,30.57,29.85,151.0,4507.35,3463.0,3066.2
Niger,2008,Sorghum,4291,12.04,29.3,151.0,4424.3,3435.0,3243.6
Niger,2009,Sorghum,2903,7.32,30.32,151.0,4578.32,4291.0,3504.0
Niger,2010,Sorghum,3919,11.49,30.32,151.0,4578.32,2903.0,3580.8
Niger,2011,Sorghum,2676,10.59,30.1,151.0,4545.1,3919.0,3602.2
Niger,2012,Sorghum,4422,21.37,29.61,151.0,4471.11,2676.0,3444.8
Niger,2013,Sorghum,3703,21.37,30.42,151.0,4593.42,4422.0,3642.2
Niger,1990,Sweet potatoes,87500,62.0,29.71,151.0,4486.21,3703.0,3524.6
Niger,1991,Sweet potatoes,112317,62.0,29.4,151.0,4439.4,87500.0,20444.0
Niger,1992,Sweet potatoes,103275,62.0,28.99,151.0,4377.49,112317.0,42123.6
Niger,1993,Sweet potatoes,102158,62.0,29.64,151.0,4475.64,103275.0,62243.4
Niger,1994,Sweet potatoes,109463,62.0,29.05,151.0,4386.55,102158.0,81790.6
Niger,1995,Sweet potatoes,107884,62.0,29.56,151.0,4463.5599999999995,109463.0,102942.6
Niger,1996,Sweet potatoes,93095,22.0,29.71,151.0,4486.21,107884.0,107019.4
Niger,1997,Sweet potatoes,180240,34.0,29.73,151.0,4489.2300000000005,93095.0,103175.0
Niger,1998,Sweet potatoes,155556,36.0,29.97,151.0,4525.47,180240.0,118568.0
Niger,1999,Sweet potatoes,206250,26.0,29.65,151.0,4477.15,155556.0,129247.6
Niger,2000,Sweet potatoes,142029,62.0,29.43,151.0,4443.93,206250.0,148605.0
Niger,2001,Sweet potatoes,152347,31.0,29.46,151.0,4448.46,142029.0,155434.0
Niger,2002,Sweet potatoes,148771,29.44,29.71,151.0,4486.21,152347.0,167284.4
Niger,2004,Sweet potatoes,177570,26.31,29.8,151.0,4499.8,148771.0,160990.6
Niger,2005,Sweet potatoes,171840,24.75,30.02,151.0,4533.0199999999995,177570.0,165393.4
Niger,2006,Sweet potatoes,160877,21.12,29.78,151.0,4496.78,171840.0,158511.4
Niger,2007,Sweet potatoes,159870,30.57,29.85,151.0,4507.35,160877.0,162281.0
Niger,2008,Sweet potatoes,168296,12.04,29.3,151.0,4424.3,159870.0,163785.6
Niger,2009,Sweet potatoes,160230,7.32,30.32,151.0,4578.32,168296.0,167690.6
Niger,2010,Sweet potatoes,161324,11.49,30.32,151.0,4578.32,160230.0,164222.6
Niger,2011,Sweet potatoes,151699,10.59,30.1,151.0,4545.1,161324.0,162119.4
Niger,2012,Sweet potatoes,200362,21.37,29.61,151.0,4471.11,151699.0,160283.8
Niger,2013,Sweet potatoes,211608,21.37,30.42,151.0,4593.42,200362.0,168382.2
Niger,1990,Wheat,28889,62.0,29.71,151.0,4486.21,211608.0,177044.6
Niger,1991,Wheat,26000,62.0,29.4,151.0,4439.4,28889.0,150776.4
Niger,1992,Wheat,28000,62.0,28.99,151.0,4377.49,26000.0,123711.6
Niger,1993,Wheat,22000,62.0,29.64,151.0,4475.64,28000.0,98971.8
Niger,1994,Wheat,28800,62.0,29.05,151.0,4386.55,22000.0,63299.4
Niger,1995,Wheat,34444,62.0,29.56,151.0,4463.5599999999995,28800.0,26737.8
Niger,1996,Wheat,21250,22.0,29.71,151.0,4486.21,34444.0,27848.8
Niger,1997,Wheat,20000,34.0,29.73,151.0,4489.2300000000005,21250.0,26898.8
Niger,1998,Wheat,21882,36.0,29.97,151.0,4525.47,20000.0,25298.8
Niger,1999,Wheat,21115,26.0,29.65,151.0,4477.15,21882.0,25275.2
Niger,2000,Wheat,19855,62.0,29.43,151.0,4443.93,21115.0,23738.2
Niger,2001,Wheat,18412,31.0,29.46,151.0,4448.46,19855.0,20820.4
Niger,2002,Wheat,10606,29.44,29.71,151.0,4486.21,18412.0,20252.8
Niger,2004,Wheat,17019,26.31,29.8,151.0,4499.8,10606.0,18374.0
Niger,2005,Wheat,17276,24.75,30.02,151.0,4533.0199999999995,17019.0,17401.4
Niger,2006,Wheat,14992,21.12,29.78,151.0,4496.78,17276.0,16633.6
Niger,2007,Wheat,14894,30.57,29.85,151.0,4507.35,14992.0,15661.0
Niger,2008,Wheat,18096,12.04,29.3,151.0,4424.3,14894.0,14957.4
Niger,2009,Wheat,18696,7.32,30.32,151.0,4578.32,18096.0,16455.4
Niger,2010,Wheat,19868,11.49,30.32,151.0,4578.32,18696.0,16790.8
Niger,2011,Wheat,19770,10.59,30.1,151.0,4545.1,19868.0,17309.2
Niger,2012,Wheat,16537,21.37,29.61,151.0,4471.11,19770.0,18264.8
Niger,2013,Wheat,30090,21.37,30.42,151.0,4593.42,16537.0,18593.4
Sri Lanka,1991,Cassava,92373,1409.15,26.53,1712.0,45419.36,87717.0,87717.0
Sri Lanka,1992,Cassava,88453,2144.31,26.26,1712.0,44957.12,92373.0,90045.0
Sri Lanka,1993,Cassava,93405,1753.2,26.37,1712.0,45145.44,88453.0,89514.33333333333
Sri Lanka,1994,Cassava,89267,1860.7,26.34,1712.0,45094.08,93405.0,90487.0
Sri Lanka,1995,Cassava,90241,1735.5,26.59,1712.0,45522.08,89267.0,90243.0
Sri Lanka,1996,Cassava,87529,1654.41,26.38,1712.0,45162.56,90241.0,90747.8
Sri Lanka,1997,Cassava,86564,1622.4,26.66,1712.0,45641.92,87529.0,89779.0
Sri Lanka,1998,Cassava,85535,1532.41,27.13,1712.0,46446.56,86564.0,89401.2
Sri Lanka,1999,Cassava,85460,1766.91,26.32,1712.0,45059.840000000004,85535.0,87827.2
Sri Lanka,2000,Cassava,84330,1695.71,26.43,1712.0,45248.159999999996,85460.0,87065.8
Sri Lanka,2001,Cassava,85560,1705.05,26.63,1712.0,45590.56,84330.0,85883.6
Sri Lanka,2002,Cassava,85284,1714.39,26.74,1712.0,45778.88,85560.0,85489.8
Sri Lanka,2004,Cassava,95411,1733.07,26.64,1712.0,45607.68,85284.0,85233.8
Sri Lanka,2005,Cassava,95186,1742.41,26.73,1712.0,45761.76,95411.0,87209.0
Sri Lanka,2006,Cassava,95959,1751.75,26.56,1712.0,45470.72,95186.0,89154.2
Sri Lanka,2007,Cassava,97487,1439.8,26.57,1712.0,45487.840000000004,95959.0,91480.0
Sri Lanka,2008,Cassava,100556,1152.39,26.42,1712.0,45231.04,97487.0,93865.4
Sri Lanka,2009,Cassava,116401,1170.36,26.67,1712.0,45659.04,100556.0,96919.8
Sri Lanka,2010,Cassava,120631,1450.54,26.83,1712.0,45932.96,116401.0,101117.8
Sri Lanka,2011,Cassava,120967,1290.31,26.65,1712.0,45624.799999999996,120631.0,106206.8
Sri Lanka,2012,Cassava,121660,1112.8,26.88,1712.0,46018.56,120967.0,111208.4
Sri Lanka,2013,Cassava,126527,1235.31,27.03,1712.0,46275.36,121660.0,116043.0
Sri Lanka,1990,Maize,11227,1571.33,26.53,1712.0,45419.36,126527.0,121237.2
Sri Lanka,1991,Maize,11916,1409.15,26.53,1712.0,45419.36,11227.0,100202.4
Sri Lanka,1992,Maize,10390,2144.31,26.26,1712.0,44957.12,11916.0,78459.4
Sri Lanka,1993,Maize,9712,1753.2,26.37,1712.0,45145.44,10390.0,56344.0
Sri Lanka,1994,Maize,10032,1860.7,26.34,1712.0,45094.08,9712.0,33954.4
Sri Lanka,1995,Maize,9695,1735.5,26.59,1712.0,45522.08,10032.0,10655.4
Sri Lanka,1996,Maize,10669,1654.41,26.38,1712.0,45162.56,9695.0,10349.0
Sri Lanka,1997,Maize,9959,1622.4,26.66,1712.0,45641.92,10669.0,10099.6
Sri Lanka,1998,Maize,11371,1532.41,27.13,1712.0,46446.56,9959.0,10013.4
Sri Lanka,1999,Maize,10897,1766.91,26.32,1712.0,45059.840000000004,11371.0,10345.2
Sri Lanka,2000,Maize,10838,1695.71,26.43,1712.0,45248.159999999996,10897.0,10518.2
Sri Lanka,2001,Maize,11182,1705.05,26.63,1712.0,45590.56,10838.0,10746.8
Sri Lanka,2002,Maize,11282,1714.39,26.74,1712.0,45778.88,11182.0,10849.4
Sri Lanka,2004,Maize,15023,1733.07,26.64,1712.0,45607.68,11282.0,11114.0
Sri Lanka,2005,Maize,14713,1742.41,26.73,1712.0,45761.76,15023.0,11844.4
Sri Lanka,2006,Maize,14853,1751.75,26.56,1712.0,45470.72,14713.0,12607.6
Sri Lanka,2007,Maize,16508,1439.8,26.57,1712.0,45487.840000000004,14853.0,13410.6
Sri Lanka,2008,Maize,26337,1152.39,26.42,1712.0,45231.04,16508.0,14475.8
Sri Lanka,2009,Maize,25515,1170.36,26.67,1712.0,45659.04,26337.0,17486.8
Sri Lanka,2010,Maize,28061,1450.54,26.83,1712.0,45932.96,25515.0,19585.2
Sri Lanka,2011,Maize,27262,1290.31,26.65,1712.0,45624.799999999996,28061.0,22254.8
Sri Lanka,2012,Maize,34187,1112.8,26.88,1712.0,46018.56,27262.0,24736.6
Sri Lanka,2013,Maize,30868,1235.31,27.03,1712.0,46275.36,34187.0,28272.4
Sri Lanka,1990,Plantains and others,140381,1571.33,26.53,1712.0,45419.36,30868.0,29178.6
Sri Lanka,1991,Plantains and others,129648,1409.15,26.53,1712.0,45419.36,140381.0,52151.8
Sri Lanka,1992,Plantains and others,131963,2144.31,26.26,1712.0,44957.12,129648.0,72469.2
Sri Lanka,1993,Plantains and others,136250,1753.2,26.37,1712.0,45145.44,131963.0,93409.4
Sri Lanka,1994,Plantains and others,136905,1860.7,26.34,1712.0,45094.08,136250.0,113822.0
Sri Lanka,1995,Plantains and others,131818,1735.5,26.59,1712.0,45522.08,136905.0,135029.4
Sri Lanka,1996,Plantains and others,128883,1654.41,26.38,1712.0,45162.56,131818.0,133316.8
Sri Lanka,1997,Plantains and others,124786,1622.4,26.66,1712.0,45641.92,128883.0,133163.8
Sri Lanka,1998,Plantains and others,119608,1532.41,27.13,1712.0,46446.56,124786.0,131728.4
Sri Lanka,1999,Plantains and others,118269,1766.91,26.32,1712.0,45059.840000000004,119608.0,128400.0
Sri Lanka,2000,Plantains and others,119608,1695.71,26.43,1712.0,45248.159999999996,118269.0,124672.8
Sri Lanka,2001,Plantains and others,118178,1705.05,26.63,1712.0,45590.56,119608.0,122230.8
Sri Lanka,2002,Plantains and others,118000,1714.39,26.74,1712.0,45778.88,118178.0,120089.8
Sri Lanka,2004,Plantains and others,107185,1733.07,26.64,1712.0,45607.68,118000.0,118732.6
Sri Lanka,2005,Plantains and others,106604,1742.41,26.73,1712.0,45761.76,107185.0,116248.0
Sri Lanka,2006,Plantains and others,103250,1751.75,26.56,1712.0,45470.72,106604.0,113915.0
Sri Lanka,2007,Plantains and others,104962,1439.8,26.57,1712.0,45487.840000000004,103250.0,110643.4
Sri Lanka,2008,Plantains and others,111141,1152.39,26.42,1712.0,45231.04,104962.0,108000.2
Sri Lanka,2009,Plantains and others,106511,1170.36,26.67,1712.0,45659.04,111141.0,106628.4
Sri Lanka,2010,Plantains and others,109294,1450.54,26.83,1712.0,45932.96,106511.0,106493.6
Sri Lanka,2011,Plantains and others,112892,1290.31,26.65,1712.0,45624.799999999996,109294.0,107031.6
Sri Lanka,2012,Plantains and others,120475,1112.8,26.88,1712.0,46018.56,112892.0,108960.0
Sri Lanka,2013,Plantains and others,114222,1235.31,27.03,1712.0,46275.36,120475.0,112062.6
Sri Lanka,1990,Potatoes,110520,1571.33,26.53,1712.0,45419.36,114222.0,112678.8
Sri Lanka,1991,Potatoes,104522,1409.15,26.53,1712.0,45419.36,110520.0,113480.6
Sri Lanka,1992,Potatoes,110108,2144.31,26.26,1712.0,44957.12,104522.0,112526.2
Sri Lanka,1993,Potatoes,112006,1753.2,26.37,1712.0,45145.44,110108.0,111969.4
Sri Lanka,1994,Potatoes,110104,1860.7,26.34,1712.0,45094.08,112006.0,110275.6
Sri Lanka,1995,Potatoes,109931,1735.5,26.59,1712.0,45522.08,110104.0,109452.0
Sri Lanka,1996,Potatoes,127136,1654.41,26.38,1712.0,45162.56,109931.0,109334.2
Sri Lanka,1997,Potatoes,102773,1622.4,26.66,1712.0,45641.92,127136.0,113857.0
Sri Lanka,1998,Potatoes,111254,1532.41,27.13,1712.0,46446.56,102773.0,112390.0
Sri Lanka,1999,Potatoes,125207,1766.91,26.32,1712.0,45059.840000000004,111254.0,112239.6
Sri Lanka,2000,Potatoes,132921,1695.71,26.43,1712.0,45248.159999999996,125207.0,115260.2
Sri Lanka,2001,Potatoes,135718,1705.05,26.63,1712.0,45590.56,132921.0,119858.2
Sri Lanka,2002,Potatoes,134206,1714.39,26.74,1712.0,45778.88,135718.0,121574.6
Sri Lanka,2004,Potatoes,148033,1733.07,26.64,1712.0,45607.68,134206.0,127861.2
Sri Lanka,2005,Potatoes,141622,1742.41,26.73,1712.0,45761.76,148033.0,135217.0
Sri Lanka,2006,Potatoes,148094,1751.75,26.56,1712.0,45470.72,141622.0,138500.0
Sri Lanka,2007,Potatoes,145197,1439.8,26.57,1712.0,45487.840000000004,148094.0,141534.6
Sri Lanka,2008,Potatoes,145282,1152.39,26.42,1712.0,45231.04,145197.0,143430.4
Sri Lanka,2009,Potatoes,149034,1170.36,26.67,1712.0,45659.04,145282.0,145645.6
Sri Lanka,2010,Potatoes,135234,1450.54,26.83,1712.0,45932.96,149034.0,145845.8
Sri Lanka,2011,Potatoes,132500,1290.31,26.65,1712.0,45624.799999999996,135234.0,144568.2
Sri Lanka,2012,Potatoes,155269,1112.8,26.88,1712.0,46018.56,132500.0,141449.4
Sri Lanka,2013,Potatoes,153210,1235.31,27.03,1712.0,46275.36,155269.0,143463.8
Sri Lanka,1990,"Rice, paddy",30643,1571.33,26.53,1712.0,45419.36,153210.0,145049.4
Sri Lanka,1991,"Rice, paddy",30215,1409.15,26.53,1712.0,45419.36,30643.0,121371.2
Sri Lanka,1992,"Rice, paddy",30544,2144.31,26.26,1712.0,44957.12,30215.0,100367.4
Sri Lanka,1993,"Rice, paddy",31350,1753.2,26.37,1712.0,45145.44,30544.0,79976.2
Sri Lanka,1994,"Rice, paddy",29933,1860.7,26.34,1712.0,45094.08,31350.0,55192.4
Sri Lanka,1995,"Rice, paddy",31586,1735.5,26.59,1712.0,45522.08,29933.0,30537.0
Sri Lanka,1996,"Rice, paddy",31231,1654.41,26.38,1712.0,45162.56,31586.0,30725.6
Sri Lanka,1997,"Rice, paddy",32451,1622.4,26.66,1712.0,45641.92,31231.0,30928.8
Sri Lanka,1998,"Rice, paddy",35102,1532.41,27.13,1712.0,46446.56,32451.0,31310.2
Sri Lanka,1999,"Rice, paddy",32810,1766.91,26.32,1712.0,45059.840000000004,35102.0,32060.6
Sri Lanka,2000,"Rice, paddy",34374,1695.71,26.43,1712.0,45248.159999999996,32810.0,32636.0
Sri Lanka,2001,"Rice, paddy",35228,1705.05,26.63,1712.0,45590.56,34374.0,33193.6
Sri Lanka,2002,"Rice, paddy",34889,1714.39,26.74,1712.0,45778.88,35228.0,33993.0
Sri Lanka,2004,"Rice, paddy",36516,1733.07,26.64,1712.0,45607.68,34889.0,34480.6
Sri Lanka,2005,"Rice, paddy",35465,1742.41,26.73,1712.0,45761.76,36516.0,34763.4
Sri Lanka,2006,"Rice, paddy",36705,1751.75,26.56,1712.0,45470.72,35465.0,35294.4
Sri Lanka,2007,"Rice, paddy",38337,1439.8,26.57,1712.0,45487.840000000004,36705.0,35760.6
Sri Lanka,2008,"Rice, paddy",36800,1152.39,26.42,1712.0,45231.04,38337.0,36382.4
Sri Lanka,2009,"Rice, paddy",38748,1170.36,26.67,1712.0,45659.04,36800.0,36764.6
Sri Lanka,2010,"Rice, paddy",40558,1450.54,26.83,1712.0,45932.96,38748.0,37211.0
Sri Lanka,2011,"Rice, paddy",35699,1290.31,26.65,1712.0,45624.799999999996,40558.0,38229.6
Sri Lanka,2012,"Rice, paddy",36057,1112.8,26.88,1712.0,46018.56,35699.0,38028.4
Sri Lanka,2013,"Rice, paddy",38897,1235.31,27.03,1712.0,46275.36,36057.0,37572.4
Sri Lanka,1990,Sorghum,7143,1571.33,26.53,1712.0,45419.36,38897.0,37991.8
Sri Lanka,1991,Sorghum,6911,1409.15,26.53,1712.0,45419.36,7143.0,31670.8
Sri Lanka,1992,Sorghum,7034,2144.31,26.26,1712.0,44957.12,6911.0,24941.4
Sri Lanka,1993,Sorghum,6154,1753.2,26.37,1712.0,45145.44,7034.0,19208.4
Sri Lanka,1994,Sorghum,7132,1860.7,26.34,1712.0,45094.08,6154.0,13227.8
Sri Lanka,1995,Sorghum,9212,1735.5,26.59,1712.0,45522.08,7132.0,6874.8
Sri Lanka,1996,Sorghum,9510,1654.41,26.38,1712.0,45162.56,9212.0,7288.6
Sri Lanka,1997,Sorghum,9078,1622.4,26.66,1712.0,45641.92,9510.0,7808.4
Sri Lanka,1998,Sorghum,7000,1532.41,27.13,1712.0,46446.56,9078.0,8217.2
Sri Lanka,1999,Sorghum,7000,1766.91,26.32,1712.0,45059.840000000004,7000.0,8386.4
Sri Lanka,2000,Sorghum,7500,1695.71,26.43,1712.0,45248.159999999996,7000.0,8360.0
Sri Lanka,2001,Sorghum,7143,1705.05,26.63,1712.0,45590.56,7500.0,8017.6
Sri Lanka,2002,Sorghum,6818,1714.39,26.74,1712.0,45778.88,7143.0,7544.2
Sri Lanka,2004,Sorghum,7714,1733.07,26.64,1712.0,45607.68,6818.0,7092.2
Sri Lanka,2005,Sorghum,9583,1742.41,26.73,1712.0,45761.76,7714.0,7235.0
Sri Lanka,2006,Sorghum,8500,1751.75,26.56,1712.0,45470.72,9583.0,7751.6
Sri Lanka,2007,Sorghum,10000,1439.8,26.57,1712.0,45487.840000000004,8500.0,7951.6
Sri Lanka,2008,Sorghum,12353,1152.39,26.42,1712.0,45231.04,10000.0,8523.0
Sri Lanka,2009,Sorghum,12857,1170.36,26.67,1712.0,45659.04,12353.0,9630.0
Sri Lanka,2010,Sorghum,12500,1450.54,26.83,1712.0,45932.96,12857.0,10658.6
Sri Lanka,2011,Sorghum,12857,1290.31,26.65,1712.0,45624.799999999996,12500.0,11242.0
Sri Lanka,2012,Sorghum,12857,1112.8,26.88,1712.0,46018.56,12857.0,12113.4
Sri Lanka,2013,Sorghum,14227,1235.31,27.03,1712.0,46275.36,12857.0,12684.8
Sri Lanka,1990,Soybeans,8040,1571.33,26.53,1712.0,45419.36,14227.0,13059.6
Sri Lanka,1991,Soybeans,9747,1409.15,26.53,1712.0,45419.36,8040.0,12096.2
Sri Lanka,1992,Soybeans,9905,2144.31,26.26,1712.0,44957.12,9747.0,11545.6
Sri Lanka,1993,Soybeans,9389,1753.2,26.37,1712.0,45145.44,9905.0,10955.2
Sri Lanka,1994,Soybeans,10167,1860.7,26.34,1712.0,45094.08,9389.0,10261.6
Sri Lanka,1995,Soybeans,10034,1735.5,26.59,1712.0,45522.08,10167.0,9449.6
Sri Lanka,1996,Soybeans,8551,1654.41,26.38,1712.0,45162.56,10034.0,9848.4
Sri Lanka,1997,Soybeans,8451,1622.4,26.66,1712.0,45641.92,8551.0,9609.2
Sri Lanka,1998,Soybeans,9345,1532.41,27.13,1712.0,46446.56,8451.0,9318.4
Sri Lanka,1999,Soybeans,9756,1766.91,26.32,1712.0,45059.840000000004,9345.0,9309.6
Sri Lanka,2000,Soybeans,9275,1695.71,26.43,1712.0,45248.159999999996,9756.0,9227.4
Sri Lanka,2001,Soybeans,9688,1705.05,26.63,1712.0,45590.56,9275.0,9075.6
Sri Lanka,2002,Soybeans,9206,1714.39,26.74,1712.0,45778.88,9688.0,9303.0
Sri Lanka,2004,Soybeans,14538,1733.07,26.64,1712.0,45607.68,9206.0,9454.0
Sri Lanka,2005,Soybeans,16201,1742.41,26.73,1712.0,45761.76,14538.0,10492.6
Sri Lanka,2006,Soybeans,16873,1751.75,26.56,1712.0,45470.72,16201.0,11781.6
Sri Lanka,2007,Soybeans,16783,1439.8,26.57,1712.0,45487.840000000004,16873.0,13301.2
Sri Lanka,2008,Soybeans,24048,1152.39,26.42,1712.0,45231.04,16783.0,14720.2
Sri Lanka,2009,Soybeans,22831,1170.36,26.67,1712.0,45659.04,24048.0,17688.6
Sri Lanka,2010,Soybeans,16711,1450.54,26.83,1712.0,45932.96,22831.0,19347.2
Sri Lanka,2011,Soybeans,15673,1290.31,26.65,1712.0,45624.799999999996,16711.0,19449.2
Sri Lanka,2012,Soybeans,10987,1112.8,26.88,1712.0,46018.56,15673.0,19209.2
Sri Lanka,2013,Soybeans,16955,1235.31,27.03,1712.0,46275.36,10987.0,18050.0
Sri Lanka,1990,Sweet potatoes,64750,1571.33,26.53,1712.0,45419.36,16955.0,16631.4
Sri Lanka,1991,Sweet potatoes,65460,1409.15,26.53,1712.0,45419.36,64750.0,25015.2
Sri Lanka,1992,Sweet potatoes,60568,2144.31,26.26,1712.0,44957.12,65460.0,34765.0
Sri Lanka,1993,Sweet potatoes,68502,1753.2,26.37,1712.0,45145.44,60568.0,43744.0
Sri Lanka,1994,Sweet potatoes,68593,1860.7,26.34,1712.0,45094.08,68502.0,55247.0
Sri Lanka,1995,Sweet potatoes,67751,1735.5,26.59,1712.0,45522.08,68593.0,65574.6
Sri Lanka,1996,Sweet potatoes,65106,1654.41,26.38,1712.0,45162.56,67751.0,66174.8
Sri Lanka,1997,Sweet potatoes,60379,1622.4,26.66,1712.0,45641.92,65106.0,66104.0
Sri Lanka,1998,Sweet potatoes,60640,1532.41,27.13,1712.0,46446.56,60379.0,66066.2
Sri Lanka,1999,Sweet potatoes,61575,1766.91,26.32,1712.0,45059.840000000004,60640.0,64493.8
Sri Lanka,2000,Sweet potatoes,62724,1695.71,26.43,1712.0,45248.159999999996,61575.0,63090.2
Sri Lanka,2001,Sweet potatoes,61834,1705.05,26.63,1712.0,45590.56,62724.0,62084.8
Sri Lanka,2002,Sweet potatoes,61636,1714.39,26.74,1712.0,45778.88,61834.0,61430.4
Sri Lanka,2004,Sweet potatoes,61869,1733.07,26.64,1712.0,45607.68,61636.0,61681.8
Sri Lanka,2005,Sweet potatoes,62205,1742.41,26.73,1712.0,45761.76,61869.0,61927.6
Sri Lanka,2006,Sweet potatoes,62586,1751.75,26.56,1712.0,45470.72,62205.0,62053.6
Sri Lanka,2007,Sweet potatoes,75283,1439.8,26.57,1712.0,45487.840000000004,62586.0,62026.0
Sri Lanka,2008,Sweet potatoes,81252,1152.39,26.42,1712.0,45231.04,75283.0,64715.8
