Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield
Kenya,1999,Cassava,102106,3056.0,16.7,630.0,10521.0,80569.0,94741.6
Kenya,2000,Cassava,69454,1998.0,16.73,630.0,10539.9,102106.0,96903.4
Kenya,2001,Cassava,77681,1578.0,16.1,630.0,10143.0,69454.0,91682.2
Kenya,2002,Cassava,73441,1578.0,16.61,630.0,10464.3,77681.0,84949.6
Kenya,2004,Cassava,111000,1578.0,16.92,630.0,10659.6,73441.0,80650.2
Kenya,2005,Cassava,91009,1578.0,17.28,630.0,10886.400000000001,111000.0,86736.4
Kenya,2006,Cassava,95856,1578.0,16.92,630.0,10659.6,91009.0,84517.0
Kenya,2007,Cassava,74185,1578.0,16.6,630.0,10458.0,95856.0,89797.4
Kenya,2008,Cassava,137358,1578.0,16.66,630.0,10495.8,74185.0,89098.2
Kenya,2009,Cassava,116431,1578.0,17.3,630.0,10899.0,137358.0,101881.6
Kenya,2010,Cassava,52521,1578.0,16.82,630.0,10596.6,116431.0,102967.8
Kenya,2011,Cassava,112309,1578.0,16.9,630.0,10647.0,52521.0,95270.2
Kenya,2012,Cassava,127273,1578.0,16.84,630.0,10609.2,112309.0,98560.8
Kenya,2013,Cassava,142470,1578.0,16.91,630.0,10653.3,127273.0,109178.4
Kenya,1990,Maize,16591,3469.0,15.94,630.0,10042.199999999999,142470.0,110200.8
Kenya,1991,Maize,18321,3469.0,16.26,630.0,10243.800000000001,16591.0,90232.8
Kenya,1992,Maize,17271,3469.0,16.34,630.0,10294.2,18321.0,83392.8
Kenya,1993,Maize,15549,3469.0,16.36,630.0,10306.8,17271.0,64385.2
Kenya,1994,Maize,20400,3469.0,16.58,630.0,10445.4,15549.0,42040.4
Kenya,1995,Maize,18759,4607.0,16.52,630.0,10407.6,20400.0,17626.4
Kenya,1996,Maize,14506,6344.0,16.44,630.0,10357.2,18759.0,18060.0
Kenya,1997,Maize,14713,5172.0,16.77,630.0,10565.1,14506.0,17297.0
Kenya,1998,Maize,16697,4114.0,16.53,630.0,10413.900000000001,14713.0,16785.4
Kenya,1999,Maize,14817,3056.0,16.7,630.0,10521.0,16697.0,17015.0
Kenya,2000,Maize,14400,1998.0,16.73,630.0,10539.9,14817.0,15898.4
Kenya,2001,Maize,17012,1578.0,16.1,630.0,10143.0,14400.0,15026.6
Kenya,2002,Maize,15126,1578.0,16.61,630.0,10464.3,17012.0,15527.8
Kenya,2004,Maize,19293,1578.0,16.92,630.0,10659.6,15126.0,15610.4
Kenya,2005,Maize,16405,1578.0,17.28,630.0,10886.400000000001,19293.0,16129.6
Kenya,2006,Maize,17197,1578.0,16.92,630.0,10659.6,16405.0,16447.2
Kenya,2007,Maize,18132,1578.0,16.6,630.0,10458.0,17197.0,17006.6
Kenya,2008,Maize,13925,1578.0,16.66,630.0,10495.8,18132.0,17230.6
Kenya,2009,Maize,12943,1578.0,17.3,630.0,10899.0,13925.0,16990.4
Kenya,2010,Maize,17251,1578.0,16.82,630.0,10596.6,12943.0,15720.4
Kenya,2011,Maize,15840,1578.0,16.9,630.0,10647.0,17251.0,15889.6
Kenya,2012,Maize,17366,1578.0,16.84,630.0,10609.2,15840.0,15618.2
Kenya,2013,Maize,16922,1578.0,16.91,630.0,10653.3,17366.0,15465.0
Kenya,1990,Plantains and others,125000,3469.0,15.94,630.0,10042.199999999999,16922.0,16064.4
Kenya,1991,Plantains and others,125000,3469.0,16.26,630.0,10243.800000000001,125000.0,38475.8
Kenya,1992,Plantains and others,125000,3469.0,16.34,630.0,10294.2,125000.0,60025.6
Kenya,1993,Plantains and others,123529,3469.0,16.36,630.0,10306.8,125000.0,81857.6
Kenya,1994,Plantains and others,125000,3469.0,16.58,630.0,10445.4,123529.0,103090.2
Kenya,1995,Plantains and others,125000,4607.0,16.52,630.0,10407.6,125000.0,124705.8
Kenya,1996,Plantains and others,123077,6344.0,16.44,630.0,10357.2,125000.0,124705.8
Kenya,1997,Plantains and others,122727,5172.0,16.77,630.0,10565.1,123077.0,124321.2
Kenya,1998,Plantains and others,126087,4114.0,16.53,630.0,10413.900000000001,122727.0,123866.6
Kenya,1999,Plantains and others,127273,3056.0,16.7,630.0,10521.0,126087.0,124378.2
Kenya,2000,Plantains and others,128571,1998.0,16.73,630.0,10539.9,127273.0,124832.8
Kenya,2001,Plantains and others,121739,1578.0,16.1,630.0,10143.0,128571.0,125547.0
Kenya,2002,Plantains and others,121739,1578.0,16.61,630.0,10464.3,121739.0,125279.4
Kenya,2004,Plantains and others,123810,1578.0,16.92,630.0,10659.6,121739.0,125081.8
Kenya,2005,Plantains and others,123810,1578.0,17.28,630.0,10886.400000000001,123810.0,124626.4
Kenya,2006,Plantains and others,121739,1578.0,16.92,630.0,10659.6,123810.0,123933.8
Kenya,2007,Plantains and others,123810,1578.0,16.6,630.0,10458.0,121739.0,122567.4
Kenya,2008,Plantains and others,124000,1578.0,16.66,630.0,10495.8,123810.0,122981.6
Kenya,2009,Plantains and others,123077,1578.0,17.3,630.0,10899.0,124000.0,123433.8
Kenya,2010,Plantains and others,125000,1578.0,16.82,630.0,10596.6,123077.0,123287.2
Kenya,2011,Plantains and others,124000,1578.0,16.9,630.0,10647.0,125000.0,123525.2
Kenya,2012,Plantains and others,120000,1578.0,16.84,630.0,10609.2,124000.0,123977.4
Kenya,2013,Plantains and others,119231,1578.0,16.91,630.0,10653.3,120000.0,123215.4
Kenya,1990,Potatoes,88655,3469.0,15.94,630.0,10042.199999999999,119231.0,122261.6
Kenya,1991,Potatoes,113356,3469.0,16.26,630.0,10243.800000000001,88655.0,115377.2
Kenya,1992,Potatoes,92975,3469.0,16.34,630.0,10294.2,113356.0,113048.4
Kenya,1993,Potatoes,117490,3469.0,16.36,630.0,10306.8,92975.0,106843.4
Kenya,1994,Potatoes,97108,3469.0,16.58,630.0,10445.4,117490.0,106341.4
Kenya,1995,Potatoes,96575,4607.0,16.52,630.0,10407.6,97108.0,101916.8
Kenya,1996,Potatoes,75918,6344.0,16.44,630.0,10357.2,96575.0,103500.8
Kenya,1997,Potatoes,70425,5172.0,16.77,630.0,10565.1,75918.0,96013.2
Kenya,1998,Potatoes,75177,4114.0,16.53,630.0,10413.900000000001,70425.0,91503.2
Kenya,1999,Potatoes,91410,3056.0,16.7,630.0,10521.0,75177.0,83040.6
Kenya,2000,Potatoes,61770,1998.0,16.73,630.0,10539.9,91410.0,81901.0
Kenya,2001,Potatoes,91596,1578.0,16.1,630.0,10143.0,61770.0,74940.0
Kenya,2002,Potatoes,77113,1578.0,16.61,630.0,10464.3,91596.0,78075.6
Kenya,2004,Potatoes,84401,1578.0,16.92,630.0,10659.6,77113.0,79413.2
Kenya,2005,Potatoes,200000,1578.0,17.28,630.0,10886.400000000001,84401.0,81258.0
Kenya,2006,Potatoes,200000,1578.0,16.92,630.0,10659.6,200000.0,102976.0
Kenya,2007,Potatoes,200000,1578.0,16.6,630.0,10458.0,200000.0,130622.0
Kenya,2008,Potatoes,214815,1578.0,16.66,630.0,10495.8,200000.0,152302.8
Kenya,2009,Potatoes,191199,1578.0,17.3,630.0,10899.0,214815.0,179843.2
Kenya,2010,Potatoes,224279,1578.0,16.82,630.0,10596.6,191199.0,201202.8
Kenya,2011,Potatoes,191690,1578.0,16.9,630.0,10647.0,224279.0,206058.6
Kenya,2012,Potatoes,203389,1578.0,16.84,630.0,10609.2,191690.0,204396.6
Kenya,2013,Potatoes,144262,1578.0,16.91,630.0,10653.3,203389.0,205074.4
Kenya,1990,"Rice, paddy",30984,3469.0,15.94,630.0,10042.199999999999,144262.0,190963.8
Kenya,1991,"Rice, paddy",38846,3469.0,16.26,630.0,10243.800000000001,30984.0,158920.8
Kenya,1992,"Rice, paddy",35362,3469.0,16.34,630.0,10294.2,38846.0,121834.2
Kenya,1993,"Rice, paddy",41483,3469.0,16.36,630.0,10306.8,35362.0,90568.6
Kenya,1994,"Rice, paddy",43559,3469.0,16.58,630.0,10445.4,41483.0,58187.4
Kenya,1995,"Rice, paddy",40000,4607.0,16.52,630.0,10407.6,43559.0,38046.8
Kenya,1996,"Rice, paddy",40000,6344.0,16.44,630.0,10357.2,40000.0,39850.0
Kenya,1997,"Rice, paddy",39724,5172.0,16.77,630.0,10565.1,40000.0,40080.8
Kenya,1998,"Rice, paddy",48419,4114.0,16.53,630.0,10413.900000000001,39724.0,40953.2
Kenya,1999,"Rice, paddy",39845,3056.0,16.7,630.0,10521.0,48419.0,42340.4
Kenya,2000,"Rice, paddy",37710,1998.0,16.73,630.0,10539.9,39845.0,41597.6
Kenya,2001,"Rice, paddy",34091,1578.0,16.1,630.0,10143.0,37710.0,41139.6
Kenya,2002,"Rice, paddy",34615,1578.0,16.61,630.0,10464.3,34091.0,39957.8
Kenya,2004,"Rice, paddy",37280,1578.0,16.92,630.0,10659.6,34615.0,38936.0
Kenya,2005,"Rice, paddy",39321,1578.0,17.28,630.0,10886.400000000001,37280.0,36708.2
Kenya,2006,"Rice, paddy",28062,1578.0,16.92,630.0,10659.6,39321.0,36603.4
Kenya,2007,"Rice, paddy",28715,1578.0,16.6,630.0,10458.0,28062.0,34673.8
Kenya,2008,"Rice, paddy",13076,1578.0,16.66,630.0,10495.8,28715.0,33598.6
Kenya,2009,"Rice, paddy",19333,1578.0,17.3,630.0,10899.0,13076.0,29290.8
Kenya,2010,"Rice, paddy",42384,1578.0,16.82,630.0,10596.6,19333.0,25701.4
Kenya,2011,"Rice, paddy",39676,1578.0,16.9,630.0,10647.0,42384.0,26314.0
Kenya,2012,"Rice, paddy",46643,1578.0,16.84,630.0,10609.2,39676.0,28636.8
Kenya,2013,"Rice, paddy",39955,1578.0,16.91,630.0,10653.3,46643.0,32222.4
Kenya,1990,Sorghum,8473,3469.0,15.94,630.0,10042.199999999999,39955.0,37598.2
Kenya,1991,Sorghum,9572,3469.0,16.26,630.0,10243.800000000001,8473.0,35426.2
Kenya,1992,Sorghum,11216,3469.0,16.34,630.0,10294.2,9572.0,28863.8
Kenya,1993,Sorghum,7454,3469.0,16.36,630.0,10306.8,11216.0,23171.8
Kenya,1994,Sorghum,8640,3469.0,16.58,630.0,10445.4,7454.0,15334.0
Kenya,1995,Sorghum,5984,4607.0,16.52,630.0,10407.6,8640.0,9071.0
Kenya,1996,Sorghum,5954,6344.0,16.44,630.0,10357.2,5984.0,8573.2
Kenya,1997,Sorghum,7447,5172.0,16.77,630.0,10565.1,5954.0,7849.6
Kenya,1998,Sorghum,7528,4114.0,16.53,630.0,10413.900000000001,7447.0,7095.8
Kenya,1999,Sorghum,7775,3056.0,16.7,630.0,10521.0,7528.0,7110.6
Kenya,2000,Sorghum,6656,1998.0,16.73,630.0,10539.9,7775.0,6937.6
Kenya,2001,Sorghum,8569,1578.0,16.1,630.0,10143.0,6656.0,7072.0
Kenya,2002,Sorghum,8010,1578.0,16.61,630.0,10464.3,8569.0,7595.0
Kenya,2004,Sorghum,5644,1578.0,16.92,630.0,10659.6,8010.0,7707.6
Kenya,2005,Sorghum,12230,1578.0,17.28,630.0,10886.400000000001,5644.0,7330.8
Kenya,2006,Sorghum,8006,1578.0,16.92,630.0,10659.6,12230.0,8221.8
Kenya,2007,Sorghum,9474,1578.0,16.6,630.0,10458.0,8006.0,8491.8
Kenya,2008,Sorghum,5221,1578.0,16.66,630.0,10495.8,9474.0,8672.8
Kenya,2009,Sorghum,5717,1578.0,17.3,630.0,10899.0,5221.0,8115.0
Kenya,2010,Sorghum,7267,1578.0,16.82,630.0,10596.6,5717.0,8129.6
Kenya,2011,Sorghum,6291,1578.0,16.9,630.0,10647.0,7267.0,7137.0
Kenya,2012,Sorghum,7445,1578.0,16.84,630.0,10609.2,6291.0,6794.0
Kenya,2013,Sorghum,7550,1578.0,16.91,630.0,10653.3,7445.0,6388.2
Kenya,1990,Soybeans,8000,3469.0,15.94,630.0,10042.199999999999,7550.0,6854.0
Kenya,1991,Soybeans,8037,3469.0,16.26,630.0,10243.800000000001,8000.0,7310.6
Kenya,1992,Soybeans,8059,3469.0,16.34,630.0,10294.2,8037.0,7464.6
Kenya,1993,Soybeans,8081,3469.0,16.36,630.0,10306.8,8059.0,7818.2
Kenya,1994,Soybeans,8104,3469.0,16.58,630.0,10445.4,8081.0,7945.4
Kenya,1995,Soybeans,8128,4607.0,16.52,630.0,10407.6,8104.0,8056.2
Kenya,1996,Soybeans,8153,6344.0,16.44,630.0,10357.2,8128.0,8081.8
Kenya,1997,Soybeans,8178,5172.0,16.77,630.0,10565.1,8153.0,8105.0
Kenya,1998,Soybeans,8204,4114.0,16.53,630.0,10413.900000000001,8178.0,8128.8
Kenya,1999,Soybeans,8228,3056.0,16.7,630.0,10521.0,8204.0,8153.4
Kenya,2000,Soybeans,8603,1998.0,16.73,630.0,10539.9,8228.0,8178.2
Kenya,2001,Soybeans,8608,1578.0,16.1,630.0,10143.0,8603.0,8273.2
Kenya,2002,Soybeans,8611,1578.0,16.61,630.0,10464.3,8608.0,8364.2
Kenya,2004,Soybeans,8607,1578.0,16.92,630.0,10659.6,8611.0,8450.8
Kenya,2005,Soybeans,8591,1578.0,17.28,630.0,10886.400000000001,8607.0,8531.4
Kenya,2006,Soybeans,8265,1578.0,16.92,630.0,10659.6,8591.0,8604.0
Kenya,2007,Soybeans,8400,1578.0,16.6,630.0,10458.0,8265.0,8536.4
Kenya,2008,Soybeans,8160,1578.0,16.66,630.0,10495.8,8400.0,8494.8
Kenya,2009,Soybeans,7153,1578.0,17.3,630.0,10899.0,8160.0,8404.6
Kenya,2010,Soybeans,9500,1578.0,16.82,630.0,10596.6,7153.0,8113.8
Kenya,2011,Soybeans,12578,1578.0,16.9,630.0,10647.0,9500.0,8295.6
Kenya,2012,Soybeans,14997,1578.0,16.84,630.0,10609.2,12578.0,9158.2
Kenya,2013,Soybeans,12231,1578.0,16.91,630.0,10653.3,14997.0,10477.6
Kenya,1990,Sweet potatoes,99153,3469.0,15.94,630.0,10042.199999999999,12231.0,11291.8
Kenya,1991,Sweet potatoes,109373,3469.0,16.26,630.0,10243.800000000001,99153.0,29691.8
Kenya,1992,Sweet potatoes,67531,3469.0,16.34,630.0,10294.2,109373.0,49666.4
Kenya,1993,Sweet potatoes,96271,3469.0,16.36,630.0,10306.8,67531.0,60657.0
Kenya,1994,Sweet potatoes,104396,3469.0,16.58,630.0,10445.4,96271.0,76911.8
Kenya,1995,Sweet potatoes,100712,4607.0,16.52,630.0,10407.6,104396.0,95344.8
Kenya,1996,Sweet potatoes,79880,6344.0,16.44,630.0,10357.2,100712.0,95656.6
Kenya,1997,Sweet potatoes,111359,5172.0,16.77,630.0,10565.1,79880.0,89758.0
Kenya,1998,Sweet potatoes,80590,4114.0,16.53,630.0,10413.900000000001,111359.0,98523.6
Kenya,1999,Sweet potatoes,105824,3056.0,16.7,630.0,10521.0,80590.0,95387.4
Kenya,2000,Sweet potatoes,88375,1998.0,16.73,630.0,10539.9,105824.0,95673.0
Kenya,2001,Sweet potatoes,90000,1578.0,16.1,630.0,10143.0,88375.0,93205.6
Kenya,2002,Sweet potatoes,85000,1578.0,16.61,630.0,10464.3,90000.0,95229.6
Kenya,2004,Sweet potatoes,94116,1578.0,16.92,630.0,10659.6,85000.0,89957.8
Kenya,2005,Sweet potatoes,109577,1578.0,17.28,630.0,10886.400000000001,94116.0,92663.0
Kenya,2006,Sweet potatoes,96701,1578.0,16.92,630.0,10659.6,109577.0,93413.6
Kenya,2007,Sweet potatoes,132796,1578.0,16.6,630.0,10458.0,96701.0,95078.8
Kenya,2008,Sweet potatoes,142515,1578.0,16.66,630.0,10495.8,132796.0,103638.0
Kenya,2009,Sweet potatoes,132895,1578.0,17.3,630.0,10899.0,142515.0,115141.0
Kenya,2010,Sweet potatoes,99739,1578.0,16.82,630.0,10596.6,132895.0,122896.8
Kenya,2011,Sweet potatoes,122689,1578.0,16.9,630.0,10647.0,99739.0,120929.2
Kenya,2012,Sweet potatoes,128346,1578.0,16.84,630.0,10609.2,122689.0,126126.8
Kenya,2013,Sweet potatoes,124706,1578.0,16.91,630.0,10653.3,128346.0,125236.8
Kenya,1990,Wheat,16551,3469.0,15.94,630.0,10042.199999999999,124706.0,121675.0
Kenya,1991,Wheat,18484,3469.0,16.26,630.0,10243.800000000001,16551.0,98406.2
Kenya,1992,Wheat,19359,3469.0,16.34,630.0,10294.2,18484.0,82155.2
Kenya,1993,Wheat,13795,3469.0,16.36,630.0,10306.8,19359.0,61489.2
Kenya,1994,Wheat,22164,3469.0,16.58,630.0,10445.4,13795.0,38579.0
Kenya,1995,Wheat,21064,4607.0,16.52,630.0,10407.6,22164.0,18070.6
Kenya,1996,Wheat,20112,6344.0,16.44,630.0,10357.2,21064.0,18973.2
Kenya,1997,Wheat,16132,5172.0,16.77,630.0,10565.1,20112.0,19298.8
Kenya,1998,Wheat,18951,4114.0,16.53,630.0,10413.900000000001,16132.0,18653.4
Kenya,1999,Wheat,16534,3056.0,16.7,630.0,10521.0,18951.0,19684.6
Kenya,2000,Wheat,15492,1998.0,16.73,630.0,10539.9,16534.0,18558.6
Kenya,2001,Wheat,19890,1578.0,16.1,630.0,10143.0,15492.0,17444.2
Kenya,2002,Wheat,21217,1578.0,16.61,630.0,10464.3,19890.0,17399.8
Kenya,2004,Wheat,24827,1578.0,16.92,630.0,10659.6,21217.0,18416.8
Kenya,2005,Wheat,23131,1578.0,17.28,630.0,10886.400000000001,24827.0,19592.0
Kenya,2006,Wheat,21875,1578.0,16.92,630.0,10659.6,23131.0,20911.4
Kenya,2007,Wheat,30940,1578.0,16.6,630.0,10458.0,21875.0,22188.0
Kenya,2008,Wheat,25845,1578.0,16.66,630.0,10495.8,30940.0,24398.0
Kenya,2009,Wheat,16665,1578.0,17.3,630.0,10899.0,25845.0,25323.6
Kenya,2010,Wheat,31991,1578.0,16.82,630.0,10596.6,16665.0,23691.2
Kenya,2011,Wheat,20415,1578.0,16.9,630.0,10647.0,31991.0,25463.2
Kenya,2012,Wheat,29720,1578.0,16.84,630.0,10609.2,20415.0,25171.2
Kenya,2013,Wheat,27602,1578.0,16.91,630.0,10653.3,29720.0,24927.2
Kenya,1990,Yams,88356,3469.0,15.94,630.0,10042.199999999999,27602.0,25278.6
Kenya,1991,Yams,80000,3469.0,16.26,630.0,10243.800000000001,88356.0,39616.8
Kenya,1992,Yams,74707,3469.0,16.34,630.0,10294.2,80000.0,49218.6
Kenya,1993,Yams,67487,3469.0,16.36,630.0,10306.8,74707.0,60077.0
Kenya,1994,Yams,74000,3469.0,16.58,630.0,10445.4,67487.0,67630.4
Kenya,1995,Yams,69832,4607.0,16.52,630.0,10407.6,74000.0,76910.0
Kenya,1996,Yams,59748,6344.0,16.44,630.0,10357.2,69832.0,73205.2
Kenya,1997,Yams,57179,5172.0,16.77,630.0,10565.1,59748.0,69154.8
Kenya,1998,Yams,48926,4114.0,16.53,630.0,10413.900000000001,57179.0,65649.2
Kenya,1999,Yams,92318,3056.0,16.7,630.0,10521.0,48926.0,61937.0
Kenya,2000,Yams,55641,1998.0,16.73,630.0,10539.9,92318.0,65600.6
Kenya,2001,Yams,78980,1578.0,16.1,630.0,10143.0,55641.0,62762.4
Kenya,2002,Yams,54886,1578.0,16.61,630.0,10464.3,78980.0,66608.8
Kenya,2004,Yams,83525,1578.0,16.92,630.0,10659.6,54886.0,66150.2
Kenya,2005,Yams,86683,1578.0,17.28,630.0,10886.400000000001,83525.0,73070.0
Kenya,2006,Yams,95024,1578.0,16.92,630.0,10659.6,86683.0,71943.0
Kenya,2007,Yams,74649,1578.0,16.6,630.0,10458.0,95024.0,79819.6
Kenya,2008,Yams,75874,1578.0,16.66,630.0,10495.8,74649.0,78953.4
Kenya,2009,Yams,45170,1578.0,17.3,630.0,10899.0,75874.0,83151.0
Kenya,2010,Yams,65645,1578.0,16.82,630.0,10596.6,45170.0,75480.0
Kenya,2011,Yams,91154,1578.0,16.9,630.0,10647.0,65645.0,71272.4
Kenya,2012,Yams,116053,1578.0,16.84,630.0,10609.2,91154.0,70498.4
Kenya,2013,Yams,135962,1578.0,16.91,630.0,10653.3,116053.0,78779.2
Latvia,1993,Potatoes,145006,476.0,5.58,641.0,3576.78,120475.0,120475.0
Latvia,1994,Potatoes,129963,294.0,5.87,641.0,3762.67,145006.0,132740.5
Latvia,1995,Potatoes,114701,358.0,6.54,641.0,4192.14,129963.0,131814.66666666666
Latvia,1996,Potatoes,137471,361.0,4.9,641.0,3140.9,114701.0,127536.25
Latvia,1997,Potatoes,135948,334.0,6.17,641.0,3954.97,137471.0,129523.2
Latvia,1998,Potatoes,118044,369.0,5.95,641.0,3813.9500000000003,135948.0,132617.8
Latvia,1999,Potatoes,158782,326.86,7.07,641.0,4531.87,118044.0,127225.4
Latvia,2000,Potatoes,145634,284.72,7.47,641.0,4788.2699999999995,158782.0,132989.2
Latvia,2001,Potatoes,111670,367.4,6.5,641.0,4166.5,145634.0,139175.8
Latvia,2002,Potatoes,143358,335.31,6.83,641.0,4378.03,111670.0,134015.6
Latvia,2004,Potatoes,128507,594.46,6.28,641.0,4025.48,143358.0,135497.6
Latvia,2005,Potatoes,145942,723.54,6.3,641.0,4038.2999999999997,128507.0,137590.2
Latvia,2006,Potatoes,122151,743.57,6.95,641.0,4454.95,145942.0,135022.2
Latvia,2007,Potatoes,159330,1113.49,7.25,641.0,4647.25,122151.0,130325.6
Latvia,2008,Potatoes,178148,1033.0,7.67,641.0,4916.47,159330.0,139857.6
Latvia,2009,Potatoes,175133,881.2,6.51,641.0,4172.91,178148.0,146815.6
Latvia,2010,Potatoes,160797,1027.5,5.67,641.0,3634.47,175133.0,156140.8
Latvia,2011,Potatoes,168013,1070.5,7.25,641.0,4647.25,160797.0,159111.8
Latvia,2012,Potatoes,191099,1396.96,5.96,641.0,3820.36,168013.0,168284.2
Latvia,2013,Potatoes,181648,1250.0,7.25,641.0,4647.25,191099.0,174638.0
Latvia,1992,Wheat,25848,1005.0,6.89,641.0,4416.49,181648.0,175338.0
Latvia,1993,Wheat,20006,476.0,5.58,641.0,3576.78,25848.0,145481.0
Latvia,1994,Wheat,21078,294.0,5.87,641.0,3762.67,20006.0,117322.8
Latvia,1995,Wheat,22235,358.0,6.54,641.0,4192.14,21078.0,87935.8
Latvia,1996,Wheat,23961,361.0,4.9,641.0,3140.9,22235.0,54163.0
Latvia,1997,Wheat,25909,334.0,6.17,641.0,3954.97,23961.0,22625.6
Latvia,1998,Wheat,25533,369.0,5.95,641.0,3813.9500000000003,25909.0,22637.8
Latvia,1999,Wheat,24103,326.86,7.07,641.0,4531.87,25533.0,23743.2
Latvia,2000,Wheat,27034,284.72,7.47,641.0,4788.2699999999995,24103.0,24348.2
Latvia,2001,Wheat,27080,367.4,6.5,641.0,4166.5,27034.0,25308.0
Latvia,2002,Wheat,33844,335.31,6.83,641.0,4378.03,27080.0,25931.8
Latvia,2004,Wheat,29423,594.46,6.28,641.0,4025.48,33844.0,27518.8
Latvia,2005,Wheat,36099,723.54,6.3,641.0,4038.2999999999997,29423.0,28296.8
Latvia,2006,Wheat,27815,743.57,6.95,641.0,4454.95,36099.0,30696.0
Latvia,2007,Wheat,35944,1113.49,7.25,641.0,4647.25,27815.0,30852.2
Latvia,2008,Wheat,38566,1033.0,7.67,641.0,4916.47,35944.0,32625.0
Latvia,2009,Wheat,36276,881.2,6.51,641.0,4172.91,38566.0,33569.4
Latvia,2010,Wheat,32849,1027.5,5.67,641.0,3634.47,36276.0,34940.0
Latvia,2011,Wheat,30613,1070.5,7.25,641.0,4647.25,32849.0,34290.0
Latvia,2012,Wheat,43695,1396.96,5.96,641.0,3820.36,30613.0,34849.6
Latvia,2013,Wheat,38857,1250.0,7.25,641.0,4647.25,43695.0,36399.8
Lebanon,1991,Maize,17467,1221.0,19.31,661.0,12763.91,16910.0,16910.0
Lebanon,1992,Maize,18715,1221.0,18.18,661.0,12016.98,17467.0,17188.5
Lebanon,1993,Maize,18919,1221.0,19.14,661.0,12651.54,18715.0,17697.333333333332
Lebanon,1994,Maize,20288,1221.0,19.93,661.0,13173.73,18919.0,18002.75
Lebanon,1995,Maize,23269,1221.0,19.35,661.0,12790.35,20288.0,18459.8
Lebanon,1996,Maize,23461,1221.0,19.65,661.0,12988.65,23269.0,19731.6
Lebanon,1997,Maize,31111,1816.0,18.99,661.0,12552.39,23461.0,20930.4
Lebanon,1998,Maize,50000,1816.0,20.19,661.0,13345.59,31111.0,23409.6
Lebanon,1999,Maize,57143,1816.0,20.25,661.0,13385.25,50000.0,29625.8
Lebanon,2000,Maize,38889,1816.0,19.65,661.0,12988.65,57143.0,36996.8
Lebanon,2001,Maize,43231,1816.0,20.29,661.0,13411.689999999999,38889.0,40120.8
Lebanon,2002,Maize,32435,1816.0,19.91,661.0,13160.51,43231.0,44074.8
Lebanon,2004,Maize,60000,1816.0,19.72,661.0,13034.92,32435.0,44339.6
Lebanon,2005,Maize,37778,1816.0,19.68,661.0,13008.48,60000.0,46339.6
Lebanon,2006,Maize,29524,1816.0,19.59,661.0,12948.99,37778.0,42466.6
Lebanon,2007,Maize,34444,1816.0,20.04,661.0,13246.439999999999,29524.0,40593.6
Lebanon,2008,Maize,37778,1816.0,20.24,661.0,13378.64,34444.0,38836.2
Lebanon,2009,Maize,36210,1816.0,20.19,661.0,13345.59,37778.0,39904.8
Lebanon,2010,Maize,37199,1816.0,21.26,661.0,14052.86,36210.0,35146.8
Lebanon,2011,Maize,36468,1816.0,19.67,661.0,13001.87,37199.0,35031.0
Lebanon,2012,Maize,36025,1816.0,20.19,661.0,13345.59,36468.0,36419.8
Lebanon,2013,Maize,35621,1816.0,20.08,661.0,13272.88,36025.0,36736.0
Lebanon,1990,Potatoes,180927,1221.0,19.4,661.0,12823.4,35621.0,36304.6
Lebanon,1991,Potatoes,201527,1221.0,19.31,661.0,12763.91,180927.0,65248.0
Lebanon,1992,Potatoes,210345,1221.0,18.18,661.0,12016.98,201527.0,98113.6
Lebanon,1993,Potatoes,203846,1221.0,19.14,661.0,12651.54,210345.0,132889.0
Lebanon,1994,Potatoes,234268,1221.0,19.93,661.0,13173.73,203846.0,166453.2
Lebanon,1995,Potatoes,238774,1221.0,19.35,661.0,12790.35,234268.0,206182.6
Lebanon,1996,Potatoes,241493,1221.0,19.65,661.0,12988.65,238774.0,217752.0
Lebanon,1997,Potatoes,220000,1816.0,18.99,661.0,12552.39,241493.0,225745.2
Lebanon,1998,Potatoes,200000,1816.0,20.19,661.0,13345.59,220000.0,227676.2
Lebanon,1999,Potatoes,190270,1816.0,20.25,661.0,13385.25,200000.0,226907.0
Lebanon,2000,Potatoes,213178,1816.0,19.65,661.0,12988.65,190270.0,218107.4
Lebanon,2001,Potatoes,215966,1816.0,20.29,661.0,13411.689999999999,213178.0,212988.2
Lebanon,2002,Potatoes,234970,1816.0,19.91,661.0,13160.51,215966.0,207882.8
Lebanon,2004,Potatoes,255504,1816.0,19.72,661.0,13034.92,234970.0,210876.8
Lebanon,2005,Potatoes,259594,1816.0,19.68,661.0,13008.48,255504.0,221977.6
Lebanon,2006,Potatoes,200000,1816.0,19.59,661.0,12948.99,259594.0,235842.4
Lebanon,2007,Potatoes,256020,1816.0,20.04,661.0,13246.439999999999,200000.0,233206.8
Lebanon,2008,Potatoes,256020,1816.0,20.24,661.0,13378.64,256020.0,241217.6
Lebanon,2009,Potatoes,224868,1816.0,20.19,661.0,13345.59,256020.0,245427.6
Lebanon,2010,Potatoes,238514,1816.0,21.26,661.0,14052.86,224868.0,239300.4
Lebanon,2011,Potatoes,239130,1816.0,19.67,661.0,13001.87,238514.0,235084.4
Lebanon,2012,Potatoes,233333,1816.0,20.19,661.0,13345.59,239130.0,242910.4
